STATE,FIRE_YEAR,STAT_CAUSE_DESCR,COUNT_CAUSES
KY,1999,Arson,1170
KY,1999,Campfire,50
KY,1999,Children,22
KY,1999,Debris Burning,341
KY,1999,Equipment Use,47
KY,1999,Lightning,18
KY,1999,Miscellaneous,152
KY,1999,Railroad,17
KY,1999,Smoking,62
KY,2000,Arson,1011
KY,2000,Campfire,13
KY,2000,Children,11
KY,2000,Debris Burning,345
KY,2000,Equipment Use,27
KY,2000,Lightning,12
KY,2000,Miscellaneous,134
KY,2000,Railroad,16
KY,2000,Smoking,18
KY,2001,Arson,1443
KY,2001,Campfire,31
KY,2001,Children,14
KY,2001,Debris Burning,357
KY,2001,Equipment Use,26
KY,2001,Lightning,7
KY,2001,Miscellaneous,139
KY,2001,Powerline,1
KY,2001,Railroad,11
KY,2001,Smoking,32
KY,2002,Arson,58
KY,2002,Campfire,304
KY,2002,Children,11
KY,2002,Debris Burning,542
KY,2002,Equipment Use,13
KY,2002,Lightning,4
KY,2002,Miscellaneous,79
KY,2002,Railroad,29
KY,2002,Smoking,10
KY,2003,Arson,29
KY,2003,Campfire,1
KY,2003,Debris Burning,2
KY,2003,Miscellaneous,1
KY,2003,Missing/Undefined,922
KY,2003,Smoking,1
KY,2004,Arson,44
KY,2004,Campfire,3
KY,2004,Debris Burning,6
KY,2004,Lightning,1
KY,2004,Miscellaneous,6
KY,2004,Missing/Undefined,1177
KY,2004,Powerline,1
KY,2005,Arson,68
KY,2005,Campfire,4
KY,2005,Debris Burning,9
KY,2005,Equipment Use,2
KY,2005,Lightning,1
KY,2005,Miscellaneous,5
KY,2005,Missing/Undefined,1675
KY,2005,Railroad,2
KY,2006,Arson,55
KY,2006,Campfire,2
KY,2006,Debris Burning,11
KY,2006,Equipment Use,1
KY,2006,Lightning,3
KY,2006,Miscellaneous,20
KY,2006,Missing/Undefined,1792
KY,2007,Arson,106
KY,2007,Campfire,459
KY,2007,Children,17
KY,2007,Debris Burning,1156
KY,2007,Equipment Use,22
KY,2007,Lightning,26
KY,2007,Miscellaneous,192
KY,2007,Missing/Undefined,15
KY,2007,Railroad,73
KY,2007,Smoking,15
KY,2008,Arson,55
KY,2008,Campfire,343
KY,2008,Children,5
KY,2008,Debris Burning,946
KY,2008,Equipment Use,16
KY,2008,Lightning,6
KY,2008,Miscellaneous,133
KY,2008,Missing/Undefined,10
KY,2008,Railroad,44
KY,2008,Smoking,5
KY,2009,Arson,32
KY,2009,Campfire,385
KY,2009,Children,4
KY,2009,Debris Burning,845
KY,2009,Equipment Use,6
KY,2009,Lightning,1
KY,2009,Miscellaneous,106
KY,2009,Missing/Undefined,3
KY,2009,Railroad,32
KY,2009,Smoking,5
KY,2010,Arson,52
KY,2010,Campfire,435
KY,2010,Children,13
KY,2010,Debris Burning,1099
KY,2010,Equipment Use,22
KY,2010,Lightning,3
KY,2010,Miscellaneous,188
KY,2010,Missing/Undefined,8
KY,2010,Railroad,76
KY,2010,Smoking,17
KY,2011,Arson,34
KY,2011,Campfire,209
KY,2011,Children,6
KY,2011,Debris Burning,671
KY,2011,Equipment Use,6
KY,2011,Lightning,4
KY,2011,Miscellaneous,81
KY,2011,Railroad,20
KY,2011,Smoking,1
KY,2012,Arson,33
KY,2012,Campfire,202
KY,2012,Children,5
KY,2012,Debris Burning,831
KY,2012,Equipment Use,10
KY,2012,Lightning,19
KY,2012,Miscellaneous,129
KY,2012,Missing/Undefined,1
KY,2012,Railroad,26
KY,2012,Smoking,7
KY,2013,Arson,26
KY,2013,Campfire,170
KY,2013,Children,1
KY,2013,Debris Burning,718
KY,2013,Equipment Use,3
KY,2013,Lightning,1
KY,2013,Miscellaneous,61
KY,2013,Missing/Undefined,1
KY,2013,Railroad,18
KY,2013,Smoking,4
KY,2014,Arson,38
KY,2014,Campfire,330
KY,2014,Children,3
KY,2014,Debris Burning,927
KY,2014,Equipment Use,15
KY,2014,Fireworks,1
KY,2014,Lightning,6
KY,2014,Miscellaneous,93
KY,2014,Missing/Undefined,1
KY,2014,Powerline,2
KY,2014,Railroad,22
KY,2014,Smoking,8
KY,2015,Arson,27
KY,2015,Campfire,162
KY,2015,Children,1
KY,2015,Debris Burning,489
KY,2015,Equipment Use,8
KY,2015,Lightning,3
KY,2015,Miscellaneous,53
KY,2015,Railroad,11
KY,2015,Smoking,2
LA,1992,Arson,48
LA,1992,Campfire,3
LA,1992,Debris Burning,14
LA,1992,Equipment Use,1
LA,1992,Lightning,7
LA,1992,Miscellaneous,13
LA,1992,Smoking,1
LA,1993,Arson,75
LA,1993,Campfire,3
LA,1993,Debris Burning,20
LA,1993,Lightning,12
LA,1993,Miscellaneous,13
LA,1993,Railroad,2
LA,1993,Smoking,2
LA,1994,Arson,80
LA,1994,Campfire,1
LA,1994,Debris Burning,10
LA,1994,Equipment Use,1
LA,1994,Lightning,5
LA,1994,Miscellaneous,10
LA,1994,Railroad,2
LA,1994,Smoking,2
LA,1995,Arson,89
LA,1995,Campfire,8
LA,1995,Debris Burning,10
LA,1995,Equipment Use,1
LA,1995,Lightning,8
LA,1995,Miscellaneous,20
LA,1995,Railroad,2
LA,1995,Smoking,1
LA,1996,Arson,84
LA,1996,Campfire,7
LA,1996,Debris Burning,23
LA,1996,Equipment Use,5
LA,1996,Lightning,12
LA,1996,Miscellaneous,20
LA,1996,Railroad,3
LA,1996,Smoking,3
LA,1997,Arson,345
LA,1997,Campfire,10
LA,1997,Children,6
LA,1997,Debris Burning,13
LA,1997,Equipment Use,16
LA,1997,Lightning,20
LA,1997,Miscellaneous,893
LA,1997,Railroad,9
LA,1997,Smoking,49
LA,1998,Arson,471
LA,1998,Campfire,41
LA,1998,Children,6
LA,1998,Debris Burning,16
LA,1998,Equipment Use,48
LA,1998,Lightning,19
LA,1998,Miscellaneous,1545
LA,1998,Railroad,9
LA,1998,Smoking,128
LA,1999,Arson,618
LA,1999,Campfire,22
LA,1999,Children,9
LA,1999,Debris Burning,26
LA,1999,Equipment Use,46
LA,1999,Lightning,10
LA,1999,Miscellaneous,1874
LA,1999,Railroad,21
LA,1999,Smoking,162
LA,2000,Arson,902
LA,2000,Campfire,73
LA,2000,Children,6
LA,2000,Debris Burning,44
LA,2000,Equipment Use,42
LA,2000,Lightning,13
LA,2000,Miscellaneous,2889
LA,2000,Railroad,13
LA,2000,Smoking,252
LA,2001,Arson,319
LA,2001,Campfire,12
LA,2001,Children,3
LA,2001,Debris Burning,9
LA,2001,Equipment Use,19
LA,2001,Lightning,13
LA,2001,Miscellaneous,521
LA,2001,Railroad,3
LA,2001,Smoking,77
LA,2002,Arson,561
LA,2002,Campfire,8
LA,2002,Children,109
LA,2002,Debris Burning,548
LA,2002,Equipment Use,40
LA,2002,Lightning,24
LA,2002,Miscellaneous,112
LA,2002,Railroad,18
LA,2002,Smoking,61
LA,2003,Arson,28
LA,2003,Campfire,1
LA,2003,Debris Burning,5
LA,2003,Equipment Use,12
LA,2003,Lightning,29
LA,2003,Miscellaneous,15
LA,2003,Smoking,4
LA,2004,Arson,25
LA,2004,Campfire,1
LA,2004,Debris Burning,6
LA,2004,Equipment Use,8
LA,2004,Lightning,28
LA,2004,Miscellaneous,10
LA,2005,Arson,97
LA,2005,Campfire,953
LA,2005,Children,24
LA,2005,Debris Burning,239
LA,2005,Equipment Use,51
LA,2005,Lightning,1790
LA,2005,Miscellaneous,63
LA,2005,Missing/Undefined,125
LA,2005,Railroad,19
LA,2005,Smoking,23
LA,2006,Arson,1660
LA,2006,Campfire,10
LA,2006,Children,8
LA,2006,Debris Burning,1078
LA,2006,Equipment Use,57
LA,2006,Lightning,33
LA,2006,Miscellaneous,234
LA,2006,Railroad,26
LA,2006,Smoking,25
LA,2007,Arson,31
LA,2007,Campfire,3
LA,2007,Debris Burning,6
LA,2007,Equipment Use,3
LA,2007,Lightning,5
LA,2007,Miscellaneous,9
LA,2007,Railroad,6
LA,2008,Arson,797
LA,2008,Campfire,9
LA,2008,Children,3
LA,2008,Debris Burning,380
LA,2008,Equipment Use,29
LA,2008,Lightning,45
LA,2008,Miscellaneous,157
LA,2008,Railroad,8
LA,2008,Smoking,10
LA,2009,Arson,34
LA,2009,Campfire,2
LA,2009,Debris Burning,3
LA,2009,Equipment Use,2
LA,2009,Lightning,8
LA,2009,Miscellaneous,14
LA,2009,Missing/Undefined,1479
LA,2010,Arson,390
LA,2010,Campfire,90
LA,2010,Children,10
LA,2010,Debris Burning,548
LA,2010,Equipment Use,366
LA,2010,Fireworks,59
LA,2010,Lightning,649
LA,2010,Miscellaneous,251
LA,2010,Missing/Undefined,4
LA,2010,Powerline,18
LA,2010,Railroad,19
LA,2010,Smoking,12
LA,2010,Structure,3
LA,2011,Arson,68
LA,2011,Campfire,7
LA,2011,Debris Burning,16
LA,2011,Equipment Use,6
LA,2011,Lightning,31
LA,2011,Miscellaneous,67
LA,2011,Missing/Undefined,22
LA,2012,Arson,203
LA,2012,Campfire,12
LA,2012,Children,7
LA,2012,Debris Burning,382
LA,2012,Equipment Use,30
LA,2012,Fireworks,8
LA,2012,Lightning,75
LA,2012,Miscellaneous,127
LA,2012,Missing/Undefined,11
LA,2012,Railroad,3
LA,2012,Smoking,6
LA,2012,Structure,13
LA,2013,Arson,303
LA,2013,Campfire,9
LA,2013,Children,11
LA,2013,Debris Burning,379
LA,2013,Equipment Use,21
LA,2013,Fireworks,7
LA,2013,Lightning,29
LA,2013,Miscellaneous,202
LA,2013,Missing/Undefined,1
LA,2013,Powerline,73
LA,2013,Railroad,11
LA,2013,Smoking,11
LA,2013,Structure,18
LA,2014,Arson,202
LA,2014,Campfire,4
LA,2014,Children,5
LA,2014,Debris Burning,406
LA,2014,Equipment Use,11
LA,2014,Fireworks,6
LA,2014,Lightning,22
LA,2014,Miscellaneous,154
LA,2014,Missing/Undefined,9
LA,2014,Powerline,34
LA,2014,Railroad,9
LA,2014,Smoking,5
LA,2014,Structure,9
LA,2015,Arson,12
LA,2015,Campfire,3
LA,2015,Debris Burning,7
LA,2015,Equipment Use,4
LA,2015,Lightning,6
LA,2015,Miscellaneous,24
LA,2015,Missing/Undefined,1019
MA,1992,Arson,1
MA,1992,Campfire,2
MA,1992,Children,1
MA,1992,Equipment Use,1
MA,1992,Miscellaneous,2
MA,1993,Campfire,1
MA,1993,Debris Burning,1
MA,1993,Miscellaneous,2
MA,1994,Miscellaneous,1
MA,1995,Children,1
MA,1995,Debris Burning,1
MA,1995,Equipment Use,2
MA,1995,Fireworks,2
MA,1995,Miscellaneous,9
MA,1996,Campfire,1
MA,1996,Debris Burning,1
MA,1996,Miscellaneous,2
MA,1997,Campfire,2
MA,1997,Debris Burning,3
MA,1997,Miscellaneous,4
MA,1997,Smoking,2
MA,1998,Smoking,1
MA,1999,Campfire,1
MA,1999,Debris Burning,2
MA,1999,Equipment Use,1
MA,1999,Miscellaneous,1
MA,1999,Smoking,2
MA,2000,Campfire,1
MA,2000,Miscellaneous,2
MA,2001,Arson,2
MA,2001,Campfire,2
MA,2001,Equipment Use,2
MA,2001,Lightning,2
MA,2001,Miscellaneous,3
MA,2001,Missing/Undefined,1
MA,2001,Smoking,5
MA,2002,Arson,30
MA,2002,Campfire,15
MA,2002,Debris Burning,6
MA,2002,Equipment Use,2
MA,2002,Lightning,10
MA,2002,Miscellaneous,36
MA,2002,Missing/Undefined,2
MA,2002,Smoking,14
MA,2003,Arson,15
MA,2003,Campfire,17
MA,2003,Debris Burning,11
MA,2003,Equipment Use,2
MA,2003,Lightning,2
MA,2003,Miscellaneous,19
MA,2003,Missing/Undefined,1
MA,2003,Smoking,8
MA,2004,Arson,13
MA,2004,Campfire,15
MA,2004,Children,1
MA,2004,Debris Burning,7
MA,2004,Equipment Use,1
MA,2004,Lightning,2
MA,2004,Miscellaneous,23
MA,2004,Missing/Undefined,1
MA,2004,Smoking,6
MA,2005,Arson,7
MA,2005,Campfire,8
MA,2005,Debris Burning,2
MA,2005,Equipment Use,1
MA,2005,Fireworks,1
MA,2005,Lightning,2
MA,2005,Miscellaneous,5
MA,2005,Missing/Undefined,1
MA,2005,Smoking,3
MA,2006,Arson,2
MA,2006,Campfire,5
MA,2006,Debris Burning,1
MA,2006,Equipment Use,4
MA,2006,Lightning,1
MA,2006,Miscellaneous,11
MA,2006,Smoking,7
MA,2007,Arson,3
MA,2007,Campfire,5
MA,2007,Debris Burning,1
MA,2007,Equipment Use,1
MA,2007,Lightning,2
MA,2007,Miscellaneous,10
MA,2007,Smoking,12
MA,2008,Campfire,1
MA,2008,Miscellaneous,7
MA,2008,Missing/Undefined,2
MA,2008,Powerline,1
MA,2008,Smoking,1
MA,2009,Smoking,1
MA,2010,Missing/Undefined,1
MA,2010,Smoking,2
MA,2012,Arson,1
MA,2012,Campfire,2
MA,2012,Debris Burning,1
MA,2012,Powerline,1
MA,2013,Equipment Use,1
MA,2013,Miscellaneous,3
MA,2013,Powerline,1
MA,2014,Arson,1
MA,2014,Campfire,2
MA,2014,Missing/Undefined,3
MA,2015,Arson,53
MA,2015,Campfire,555
MA,2015,Children,18
MA,2015,Debris Burning,486
MA,2015,Equipment Use,224
MA,2015,Fireworks,1
MA,2015,Lightning,67
MA,2015,Miscellaneous,667
MA,2015,Missing/Undefined,6
MA,2015,Powerline,3
MA,2015,Railroad,21
MA,2015,Smoking,68
MA,2015,Structure,1
MD,1992,Arson,10
MD,1992,Miscellaneous,2
MD,1993,Arson,8
MD,1993,Campfire,2
MD,1993,Miscellaneous,1
MD,1994,Arson,10
MD,1994,Campfire,1
MD,1994,Children,1
MD,1994,Equipment Use,1
MD,1994,Lightning,2
MD,1994,Miscellaneous,1
MD,1995,Arson,22
MD,1995,Campfire,2
MD,1995,Children,1
MD,1995,Debris Burning,2
MD,1995,Miscellaneous,3
MD,1995,Missing/Undefined,1
MD,1995,Smoking,1
MD,1996,Arson,14
MD,1996,Campfire,1
MD,1996,Miscellaneous,2
MD,1997,Arson,14
MD,1997,Debris Burning,1
MD,1997,Equipment Use,1
MD,1997,Miscellaneous,1
MD,1997,Smoking,2
MD,1998,Arson,8
MD,1998,Debris Burning,2
MD,1998,Equipment Use,2
MD,1998,Lightning,1
MD,1998,Miscellaneous,2
MD,1998,Smoking,2
MD,1999,Arson,12
MD,1999,Debris Burning,9
MD,1999,Equipment Use,3
MD,1999,Lightning,3
MD,1999,Miscellaneous,5
MD,1999,Smoking,2
MD,2000,Arson,6
MD,2000,Campfire,2
MD,2000,Debris Burning,3
MD,2000,Lightning,2
MD,2000,Smoking,1
MD,2001,Arson,14
MD,2001,Campfire,2
MD,2001,Debris Burning,1
MD,2001,Equipment Use,2
MD,2001,Lightning,1
MD,2001,Miscellaneous,1
MD,2001,Smoking,1
MD,2002,Arson,2
MD,2002,Campfire,1
MD,2002,Debris Burning,1
MD,2002,Lightning,4
MD,2002,Miscellaneous,5
MD,2002,Missing/Undefined,1
MD,2003,Arson,3
MD,2003,Missing/Undefined,2
MD,2004,Arson,9
MD,2004,Debris Burning,4
MD,2004,Miscellaneous,6
MD,2004,Missing/Undefined,2
MD,2005,Arson,87
MD,2005,Campfire,9
MD,2005,Children,30
MD,2005,Debris Burning,131
MD,2005,Equipment Use,57
MD,2005,Lightning,6
MD,2005,Miscellaneous,58
MD,2005,Powerline,1
MD,2005,Railroad,12
MD,2005,Smoking,26
MD,2006,Arson,187
MD,2006,Campfire,16
MD,2006,Children,75
MD,2006,Debris Burning,198
MD,2006,Equipment Use,62
MD,2006,Lightning,15
MD,2006,Miscellaneous,106
MD,2006,Missing/Undefined,2
MD,2006,Powerline,1
MD,2006,Railroad,3
MD,2006,Smoking,53
MD,2007,Arson,129
MD,2007,Campfire,17
MD,2007,Children,46
MD,2007,Debris Burning,151
MD,2007,Equipment Use,122
MD,2007,Lightning,32
MD,2007,Miscellaneous,66
MD,2007,Railroad,5
MD,2007,Smoking,30
MD,2008,Arson,104
MD,2008,Campfire,10
MD,2008,Children,47
MD,2008,Debris Burning,161
MD,2008,Equipment Use,85
MD,2008,Lightning,26
MD,2008,Miscellaneous,78
MD,2008,Railroad,3
MD,2008,Smoking,16
MD,2009,Arson,4
MD,2009,Campfire,1
MD,2009,Debris Burning,1
MD,2009,Equipment Use,2
MD,2009,Miscellaneous,1
MD,2009,Missing/Undefined,252
MD,2010,Campfire,2
MD,2010,Children,2
MD,2010,Debris Burning,1
MD,2010,Lightning,3
MD,2010,Miscellaneous,5
MD,2010,Missing/Undefined,154
MD,2010,Smoking,1
MD,2011,Arson,29
MD,2011,Campfire,3
MD,2011,Children,7
MD,2011,Debris Burning,30
MD,2011,Equipment Use,14
MD,2011,Lightning,11
MD,2011,Miscellaneous,32
MD,2011,Missing/Undefined,1
MD,2011,Smoking,6
MD,2012,Arson,40
MD,2012,Campfire,10
MD,2012,Children,20
MD,2012,Debris Burning,26
MD,2012,Equipment Use,16
MD,2012,Lightning,10
MD,2012,Miscellaneous,27
MD,2012,Missing/Undefined,3
MD,2012,Railroad,2
MD,2012,Smoking,9
MD,2013,Arson,21
MD,2013,Campfire,15
MD,2013,Children,11
MD,2013,Debris Burning,33
MD,2013,Equipment Use,14
MD,2013,Lightning,4
MD,2013,Miscellaneous,19
MD,2013,Missing/Undefined,2
MD,2013,Railroad,2
MD,2013,Smoking,6
MD,2014,Arson,32
MD,2014,Campfire,9
MD,2014,Children,4
MD,2014,Debris Burning,40
MD,2014,Equipment Use,8
MD,2014,Fireworks,2
MD,2014,Lightning,2
MD,2014,Miscellaneous,7
MD,2014,Missing/Undefined,2
MD,2014,Powerline,5
MD,2014,Railroad,2
MD,2014,Smoking,7
MD,2014,Structure,3
MD,2015,Arson,45
MD,2015,Campfire,8
MD,2015,Children,11
MD,2015,Debris Burning,42
MD,2015,Equipment Use,12
MD,2015,Lightning,2
MD,2015,Miscellaneous,12
MD,2015,Powerline,7
MD,2015,Smoking,11
ME,1992,Arson,126
ME,1992,Campfire,22
ME,1992,Children,58
ME,1992,Debris Burning,192
ME,1992,Equipment Use,70
ME,1992,Lightning,17
ME,1992,Miscellaneous,75
ME,1992,Railroad,18
ME,1992,Smoking,33
ME,1993,Arson,126
ME,1993,Campfire,52
ME,1993,Children,56
ME,1993,Debris Burning,190
ME,1993,Equipment Use,66
ME,1993,Fireworks,1
ME,1993,Lightning,83
ME,1993,Miscellaneous,48
ME,1993,Railroad,12
ME,1993,Smoking,38
ME,1994,Arson,1
ME,1994,Campfire,3
ME,1994,Children,2
ME,1994,Debris Burning,1
ME,1994,Equipment Use,1
ME,1994,Lightning,2
ME,1994,Miscellaneous,1
ME,1994,Missing/Undefined,530
ME,1995,Arson,20
ME,1995,Campfire,2
ME,1995,Children,2
ME,1995,Lightning,2
ME,1995,Miscellaneous,2
ME,1995,Missing/Undefined,933
ME,1995,Smoking,2
ME,1996,Arson,2
ME,1996,Campfire,1
ME,1996,Missing/Undefined,312
ME,1997,Arson,2
ME,1997,Campfire,4
ME,1997,Children,2
ME,1997,Debris Burning,3
ME,1997,Equipment Use,2
ME,1997,Lightning,1
ME,1997,Miscellaneous,1
ME,1997,Missing/Undefined,568
ME,1997,Smoking,2
ME,1998,Arson,2
ME,1998,Campfire,3
ME,1998,Debris Burning,1
ME,1998,Lightning,1
ME,1998,Missing/Undefined,570
ME,1998,Powerline,1
ME,1998,Smoking,2
ME,1999,Arson,1
ME,1999,Campfire,1
ME,1999,Equipment Use,2
ME,1999,Lightning,3
ME,1999,Missing/Undefined,673
ME,1999,Smoking,1
ME,2000,Arson,1
ME,2000,Campfire,1
ME,2000,Debris Burning,1
ME,2000,Equipment Use,1
ME,2000,Miscellaneous,1
ME,2000,Missing/Undefined,341
ME,2001,Arson,2
ME,2001,Campfire,3
ME,2001,Children,1
ME,2001,Debris Burning,2
ME,2001,Lightning,3
ME,2001,Miscellaneous,5
ME,2001,Missing/Undefined,942
ME,2001,Powerline,1
ME,2001,Smoking,4
ME,2002,Campfire,3
ME,2002,Debris Burning,2
ME,2002,Equipment Use,1
ME,2002,Lightning,2
ME,2002,Missing/Undefined,653
ME,2002,Smoking,3
ME,2003,Arson,51
ME,2003,Campfire,37
ME,2003,Children,55
ME,2003,Debris Burning,255
ME,2003,Equipment Use,74
ME,2003,Lightning,35
ME,2003,Miscellaneous,49
ME,2003,Missing/Undefined,1
ME,2003,Railroad,25
ME,2003,Smoking,42
ME,2004,Campfire,1
ME,2004,Debris Burning,2
ME,2004,Equipment Use,3
ME,2004,Missing/Undefined,460
ME,2004,Smoking,1
ME,2005,Arson,33
ME,2005,Campfire,33
ME,2005,Children,30
ME,2005,Debris Burning,181
ME,2005,Equipment Use,56
ME,2005,Lightning,18
ME,2005,Miscellaneous,36
ME,2005,Railroad,57
ME,2005,Smoking,28
ME,2006,Arson,95
ME,2006,Campfire,16
ME,2006,Children,36
ME,2006,Debris Burning,178
ME,2006,Equipment Use,1
ME,2006,Lightning,12
ME,2006,Miscellaneous,195
ME,2006,Railroad,45
ME,2006,Smoking,45
ME,2007,Arson,34
ME,2007,Campfire,50
ME,2007,Children,24
ME,2007,Debris Burning,113
ME,2007,Equipment Use,90
ME,2007,Lightning,47
ME,2007,Miscellaneous,51
ME,2007,Railroad,38
ME,2007,Smoking,34
ME,2008,Arson,39
ME,2008,Campfire,35
ME,2008,Children,23
ME,2008,Debris Burning,147
ME,2008,Lightning,15
ME,2008,Miscellaneous,147
ME,2008,Railroad,35
ME,2008,Smoking,25
ME,2009,Arson,53
ME,2009,Campfire,27
ME,2009,Children,21
ME,2009,Debris Burning,102
ME,2009,Lightning,5
ME,2009,Miscellaneous,205
ME,2009,Railroad,49
ME,2009,Smoking,21
ME,2010,Arson,86
ME,2010,Campfire,64
ME,2010,Children,12
ME,2010,Debris Burning,105
ME,2010,Lightning,15
ME,2010,Miscellaneous,162
ME,2010,Railroad,34
ME,2010,Smoking,27
ME,2011,Arson,76
ME,2011,Campfire,30
ME,2011,Children,11
ME,2011,Debris Burning,67
ME,2011,Equipment Use,63
ME,2011,Lightning,23
ME,2011,Miscellaneous,49
ME,2011,Railroad,38
ME,2011,Smoking,8
ME,2012,Arson,53
ME,2012,Campfire,43
ME,2012,Children,29
ME,2012,Debris Burning,121
ME,2012,Equipment Use,172
ME,2012,Lightning,20
ME,2012,Miscellaneous,82
ME,2012,Railroad,10
ME,2012,Smoking,30
ME,2013,Arson,43
ME,2013,Campfire,30
ME,2013,Children,23
ME,2013,Debris Burning,123
ME,2013,Equipment Use,93
ME,2013,Lightning,10
ME,2013,Miscellaneous,83
ME,2013,Railroad,17
ME,2013,Smoking,22
ME,2014,Arson,37
ME,2014,Campfire,41
ME,2014,Children,11
ME,2014,Debris Burning,79
ME,2014,Equipment Use,75
ME,2014,Lightning,4
ME,2014,Miscellaneous,22
ME,2014,Railroad,55
ME,2014,Smoking,9
ME,2015,Arson,33
ME,2015,Campfire,41
ME,2015,Children,20
ME,2015,Debris Burning,120
ME,2015,Equipment Use,66
ME,2015,Fireworks,4
ME,2015,Lightning,18
ME,2015,Miscellaneous,36
ME,2015,Missing/Undefined,5
ME,2015,Powerline,26
ME,2015,Railroad,7
ME,2015,Smoking,15
ME,2015,Structure,15
MI,1992,Arson,91
MI,1992,Campfire,56
MI,1992,Children,54
MI,1992,Debris Burning,208
MI,1992,Equipment Use,64
MI,1992,Lightning,20
MI,1992,Miscellaneous,77
MI,1992,Railroad,16
MI,1992,Smoking,28
MI,1993,Arson,35
MI,1993,Campfire,23
MI,1993,Children,10
MI,1993,Debris Burning,89
MI,1993,Equipment Use,30
MI,1993,Fireworks,1
MI,1993,Lightning,3
MI,1993,Miscellaneous,40
MI,1993,Railroad,8
MI,1993,Smoking,23
MI,1994,Arson,79
MI,1994,Campfire,56
MI,1994,Children,60
MI,1994,Debris Burning,245
MI,1994,Equipment Use,73
MI,1994,Lightning,10
MI,1994,Miscellaneous,86
MI,1994,Railroad,11
MI,1994,Smoking,24
MI,1995,Arson,71
MI,1995,Campfire,61
MI,1995,Children,65
MI,1995,Debris Burning,230
MI,1995,Equipment Use,73
MI,1995,Lightning,29
MI,1995,Miscellaneous,64
MI,1995,Railroad,5
MI,1995,Smoking,29
MI,1996,Arson,59
MI,1996,Campfire,45
MI,1996,Children,28
MI,1996,Debris Burning,139
MI,1996,Equipment Use,41
MI,1996,Lightning,14
MI,1996,Miscellaneous,35
MI,1996,Missing/Undefined,1
MI,1996,Railroad,4
MI,1996,Smoking,20
MI,1997,Arson,10
MI,1997,Campfire,20
MI,1997,Children,4
MI,1997,Debris Burning,43
MI,1997,Equipment Use,6
MI,1997,Lightning,5
MI,1997,Miscellaneous,16
MI,1997,Railroad,5
MI,1997,Smoking,9
MI,1998,Arson,16
MI,1998,Campfire,28
MI,1998,Children,8
MI,1998,Debris Burning,37
MI,1998,Equipment Use,9
MI,1998,Fireworks,3
MI,1998,Lightning,12
MI,1998,Miscellaneous,42
MI,1998,Missing/Undefined,4
MI,1998,Railroad,2
MI,1998,Smoking,9
MI,1999,Arson,9
MI,1999,Campfire,28
MI,1999,Children,5
MI,1999,Debris Burning,44
MI,1999,Equipment Use,10
MI,1999,Fireworks,1
MI,1999,Lightning,6
MI,1999,Miscellaneous,37
MI,1999,Missing/Undefined,3
MI,1999,Smoking,7
MI,2000,Arson,5
MI,2000,Campfire,13
MI,2000,Children,4
MI,2000,Debris Burning,47
MI,2000,Equipment Use,5
MI,2000,Fireworks,1
MI,2000,Lightning,7
MI,2000,Miscellaneous,24
MI,2000,Missing/Undefined,3
MI,2000,Powerline,1
MI,2000,Railroad,2
MI,2000,Smoking,3
MI,2001,Arson,68
MI,2001,Campfire,58
MI,2001,Children,8
MI,2001,Debris Burning,122
MI,2001,Equipment Use,16
MI,2001,Fireworks,26
MI,2001,Lightning,23
MI,2001,Miscellaneous,25
MI,2001,Missing/Undefined,4
MI,2001,Powerline,18
MI,2001,Railroad,32
MI,2001,Smoking,24
MI,2002,Arson,67
MI,2002,Campfire,51
MI,2002,Children,9
MI,2002,Debris Burning,60
MI,2002,Equipment Use,6
MI,2002,Fireworks,12
MI,2002,Lightning,16
MI,2002,Miscellaneous,20
MI,2002,Missing/Undefined,3
MI,2002,Powerline,19
MI,2002,Railroad,28
MI,2002,Smoking,17
MI,2003,Arson,57
MI,2003,Campfire,78
MI,2003,Children,37
MI,2003,Debris Burning,292
MI,2003,Equipment Use,101
MI,2003,Lightning,27
MI,2003,Miscellaneous,77
MI,2003,Missing/Undefined,50
MI,2003,Powerline,1
MI,2003,Railroad,6
MI,2003,Smoking,24
MI,2004,Arson,40
MI,2004,Campfire,51
MI,2004,Children,28
MI,2004,Debris Burning,132
MI,2004,Equipment Use,61
MI,2004,Lightning,21
MI,2004,Miscellaneous,56
MI,2004,Missing/Undefined,42
MI,2004,Powerline,3
MI,2004,Railroad,18
MI,2004,Smoking,15
MI,2005,Arson,25
MI,2005,Campfire,63
MI,2005,Children,22
MI,2005,Debris Burning,214
MI,2005,Equipment Use,76
MI,2005,Fireworks,1
MI,2005,Lightning,85
MI,2005,Miscellaneous,84
MI,2005,Missing/Undefined,57
MI,2005,Railroad,3
MI,2005,Smoking,11
MI,2006,Arson,18
MI,2006,Campfire,58
MI,2006,Children,17
MI,2006,Debris Burning,190
MI,2006,Equipment Use,72
MI,2006,Lightning,28
MI,2006,Miscellaneous,131
MI,2006,Railroad,6
MI,2006,Smoking,14
MI,2007,Arson,25
MI,2007,Campfire,57
MI,2007,Children,22
MI,2007,Debris Burning,127
MI,2007,Equipment Use,67
MI,2007,Fireworks,2
MI,2007,Lightning,56
MI,2007,Miscellaneous,139
MI,2007,Missing/Undefined,5
MI,2007,Railroad,4
MI,2007,Smoking,12
MI,2008,Arson,17
MI,2008,Campfire,35
MI,2008,Children,18
MI,2008,Debris Burning,127
MI,2008,Equipment Use,59
MI,2008,Fireworks,1
